data\F003_057.wav	بۇ ئادەمنىڭ ئۇياق بۇياقنى تىمىسقىلاپ يۈرگەن غەلىتە تۇرقىدىن قارىغاندا ئىنتايىن گۇمانلىقتەك كۆرۈنىدۇ 
data\F003_058.wav	چاڭجىياڭ دېلتىسىغا كىرىدىغان دائىرە ناھايىتى كەڭ 
data\F003_059.wav	دۈشمەننىڭ ئۇشتۇمتۇت ھۇجۇم قىلىشىدىن ساقلىنىش ئۈچۈن ئاممىنى دەرھال يۆتكەپ چىقىپ كېتىشىمىز لازىم 
data\F003_060.wav	بۇ بىر مەيدان پۇتبول مۇسابىقىسى ئاخىرلاشقاندىلا مېنىڭ جىددىيلىشىشىممۇ پەسەيدى 
data\F003_061.wav	بۇ بالىغا كۆپرەك كۆڭۈل بۆلۈپ قويارسىز 
data\F003_062.wav	دۆلىتىمىزنىڭ ھەرقايسى جايلىرىدا نوپۇسنىڭ جايلىشىش ئەھۋالى ئوخشاشمايدۇ 
data\F003_063.wav	چوڭ كىچىك سۇ ئامبارلىرى ۋەتىنىمىزنىڭ زېمىنىغا خۇددى سانسىزلىغان يۇلتۇزلاردەك تارقالغان 
data\F003_064.wav	دۈشمەننىڭ تاشيول بويلاپ قاچقىنى ئېنىق تېز قوغلايلى 
data\F003_065.wav	بەك چېچىلماي يېقىنراق ئولتۇرۇڭلار 
data\F003_066.wav	دۈشمەننىڭ ئۇشتۇمتۇت ھۇجۇم قىلىش سۇيىقەستى ئۈزۈل كېسىل بەربات بولدى 
data\F003_067.wav	قىزىل ئارمىيە دۈشمەننىڭ ئۈچ قېتىملىق ھۇجۇمىنى تارمار قىلدى 
data\F003_068.wav	مەن پىئونېرلار ئەترىتىگە قاتناشقاندا كوممۇنىزم ئىشلىرى ئۈچۈن كۈرەش قىلىمەن دەپ قەسەمياد قىلدىم 
data\F003_069.wav	بۇ قېتىمقى بوران چاپقۇن دۆلەتنىڭ مال مۈلكىنى ئېغىر زىيانغا ئۇچراتتى 
data\F003_070.wav	مۇرەسسە قىلىش ئارقىلىق بىر مەيدان مالىمانچىلىق بېسىقتۇرۇلدى 
data\F003_071.wav	خاڭجۇدىكى شىخۇ كۆلىنىڭ مەنزىرىسى سۈرەتتەك گۈزەل پانىي دۇنيادىكى جەننەت دېگەن نامى بار 
data\F003_072.wav	قانداقلا دېگەنبىلەن خاتالىقىڭدىن تېنىۋالالمايسەن 
data\F003_074.wav	ئۆتكەن ئىشلار يەنە كۆز ئالدىمغا كەلدى 
data\F003_075.wav	يېمەكلىك تازىلقىغا دىققەت قىلىشىمىز بۇزۇلغان سۈپىتى ئۆزگەرگەن يېمەكلىكلەرنى ھەرگىز يېمەسلىكىمىز لازىم 
data\F003_077.wav	قوماندانلىق شتابى ئەسلىدىكى ئۇرۇش پىلانىنى ئۆزگەر 
data\F004_001.wav	يىللارنىڭ ئۆتۈشى بىلەن ئادەممۇ قېرىيدىكەن ھازىر ئاپامنىڭ چاچلىرى پۈتۈنلەي ئاقىرىپ كەتتى 
data\F004_002.wav	ئۇ بىر تۈز كۆڭۈل سەمىمىي سادىق ئادەم 
data\F004_003.wav	بۇ تېكىستنىڭ ئارتۇقچىلىقى سۆزىنىڭ راۋانلىقىدا 
data\F004_004.wav	بۇ ماقالە شياۋ ۋاڭ تەمىنلىگەن ماتېرىيالغا تايىنىپ يېزىلدى 
data\F004_005.wav	ئانام ماڭا كۈنلۈكنى ئۇنتۇپ قالماسلىقىمنى ئەسكەرتتى 
data\F004_006.wav	ئۇ كۆيۈنگەن ھالدا تەن سالامەتلىكىڭگە دىققەت قىلغىن دېدى 
data\F004_007.wav	لاۋ لىنىڭ دوكلاتىدا پىكىر راۋان بولغاچقا كىشىنى بەك جەلپ قىلىدۇ 
data\F004_008.wav	ئوقۇتقۇچى بىر مەھەل ئويلانغاندىن كېيىن ئاخىر بىزنىڭ تەلىپىمىزەە قوشۇلدى 
data\F004_009.wav	ئۇ چوڭ خادا تاش دەريا يۈزىدە چوقچىيىپ چىقىپ تۇراتتى 
data\F004_010.wav	يېرىم يىلدىن بۇيان بىر ئائىلە كىشىلىرى جەم بولۇپ بىر ۋاخ تاماق يېيىشىمىزمۇ كەم بولدى 
data\F004_011.wav	ئۆلگەن قايتا تىرىلمەيدۇ ئاخىرەتلىك ئىشلىرىنى جايىدا بىرتەرەپ قىلغىنىڭلار تۈزۈك 
data\F004_012.wav	سېنىڭ بۇ سۆزۈڭ ھەقىقىي ئەھۋالىنى پۈتۈنلەي بۇرمىلىۋەتتى 
data\F004_013.wav	قۇرۇلۇش تاماملانغاندىن كېيىن يۇقىرى دەرىجىلىك تارماقلار كېلىپ تەكشۈرۈپ ئۆتكۈزۈۋالىدۇ 
data\F004_014.wav	بۇلتۇر زاۋۇتىمىز پۈتۈن يىللىق ئىشلەپچىقىرىش ۋەزىپىسىنى مۇدەتتىن بىر ئاي بۇرۇن تاماملىدى 
data\F004_016.wav	مۇشۇنداق خەۋپلىك پەيتتە شوپۇر جىددىي تورمۇز قىلىپ ماشىنا ۋەيران بولۇپ ئادملەر تالاپەتكە ئۇچراش ۋەقەسىنىڭ ئالدىنى ئېلىپ قالدى 
data\F004_017.wav	ئېگىزلىكتە مەشغۇلات قىلغاندا بىخەتەرلىك تاسمىسىنى باغلىمىسا ھەقىقەتەنمۇ خەتەرلىك بولىدۇ 
data\F004_018.wav	ترېنېرنىڭ سۆزلىرى تەنھەرىكەتچىلەرنىڭ كەيپىياتىنى ئۈنۈملۈك تۇراقلاشتۇردى 
data\F004_019.wav	پىكرى بىر يەردىن چىققاچقا ئىككى تەرەپ توختامغا ناھايىتى تېز ئىمزا قويدى 
data\F004_020.wav	خەلق ئاممىسى پۈتمەس تۈگىمەس كۈچگە ئىگە 
data\F004_021.wav	سائەتنىڭ ھەركۈنلۈك خاتالىق پەرقى ئون نەچچە مىنۇتقا يېتىدۇ 
data\F004_022.wav	تەنھەرىكەت كوماندىسىكىلەر ھەر يىلى ھاۋا شالاڭ ئېگىزلىككە بېرىپ ساپا مەشىقى ئېلىپ بارىدۇ 
data\F004_023.wav	سۇيۇق ئۇماش بىلەن ئازراق چىلىغان سەي ئۇنىڭ ئەتىگەنلىك ناشتىسى ئىدى 
data\F004_024.wav	شاكىچىك ئوماق تېتىك بولۇپ كىشىنىڭ ئامراقلىقى كېلىدۇ 
data\F004_025.wav	بۇ كىيىمنىڭ رەختى سېلىنىپ تۇرىدۇ رەڭگى ئوچۇق پاسونى يېڭى 
data\F004_027.wav	ئۆيدىن ئايرىلغىنىمغا قانچە ئۇزۇن بولسا يۇرتنى شۇنچە سېغىنىدىكەنمەن 
data\F004_028.wav	ئىككى تەرەپنىڭ ئۇچرىشىشى سەمىمىي بولغاچقا ئۇقۇشماسلىقلار ئاخىر تۈگىتىلدى 
data\F004_030.wav	مەن بوۋامغا سوۋغا قىلىش ئۈچۈن شىمانىڭ ئالاھىدە مەھسۇلاتلىرىدىن سېتىۋالدىم 
data\F004_031.wav	كۆپچىلىك ھەممەيلەن ئۇنىڭغا ئىشىنىدۇ ۋە ئۇنى ھىمايە قىلىدۇ 
data\F004_032.wav	بۇ نەرسىنىڭ شەكلىنى بىر قەغەزگە سىزىپ بەرگىن 
data\F004_033.wav	شىر ۋە يولۋاس ھەممىسى يىرتقۇچ ھايۋاندۇر 
data\F004_034.wav	مەكتەپ رەھبەرلىرى بۇ يىللىق خىزمەت پىلانىنى تۈزەتمەكتە 
data\F004_035.wav	ھەرقايسى تارماقلار ئوتتۇرىغا قويغان تەكلىپلەرگە بىنائەن پىلانغا يەنە بىر قېتىم تۈزىتىش كىرگۈزدۇق 
data\F004_036.wav	ئاممىنىڭ ئېھتىياجىنى چىقىش قىلىش بىزنىڭ خىزمەتلىرىمىزدىكى ئىزچىل داۋاملشتۇرۇلۇۋاتقان يېتەكچى ئىدىيىدۇر 
data\F004_037.wav	سانلارنى ساختا مەلۇم قىلىپ رەھبەرلىكنىڭ ئىشەنچىسىگە ئېرىشۋېلىش بىر خىل ناتوغرا ئىستىلدۇر 
data\F004_038.wav	رەسمىي بېلەت تاشلاپ سايلاشتىن ئىلگىرى كۆپچىلىك نامزاتلار ئىسىملىكىنى يەنە بىر قېتىم مۇزاكىرە قىلدى 
data\F004_039.wav	قىسىمدا ئەسكەرلەر ھەريىلى ئەمەلىي ئۇرۇش تەلىپى بويىچە مەشق قىلدۇرۇلىدۇ 
data\F004_040.wav	دادام بۈگۈن ماڭا ئىنتايىن كەسكىن پوزىتسىيە تۇتتى 
data\F004_042.wav	كوچىدىكى نېئون چىراغلارنىڭ رەڭگارەك نۇرلىرى كۆزنى چاقناتتى 
data\F004_044.wav	ئۇ ئوقۇتقۇچىنىڭ ئۆگەتكىنى بويىچە سىناپ باققانىدى دەرۋەقە مۇۋەپپەقىيەت قازاندى 
data\F004_045.wav	ماقالىنىڭ ياخشى يامانلىقى خەتنىڭ كۆپ ئازلىقى بىلەن مۇئەييەن باغلىنىشلىقى يوق 
data\F004_046.wav	پارتىيىنىڭ ئىشلىرى ئۈچۈن ھاياتىمنى تەقدىم قىلساممۇ قىلچە ئەپسۇسلانمايمەن 
data\F004_047.wav	شۇ ۋاقىتتا نېمىلەرنى دېيىشكىنىمىزنى ئاللىقاچان ئۇنتۇپ قاپتىمەن 
data\F004_048.wav	بۇ تۇيۇقسىز ئۆزگىرىشتىن پۈتۈن مەيداندىكى تاماشىبىنلار تاسادىپىيلىق ھېس قىلدى 
data\F004_049.wav	ئۇدۇلىمىزدا كېلىۋاتقان بۇ ئادەمنىڭ قىياپىتى ئىنتايىن نورمالسىز كۆرۈنىدۇ 
data\F004_050.wav	يەرئاستى ئۆيى قاراڭغۇ ھەم زەي 
data\F004_051.wav	ئۇنىڭ سۆزلىرى ئولتۇرغانلار ئارىسىدا كەسكىن مۇنازىرە قوزغىۋەتتى 
data\F004_052.wav	مەن يۇقىرىنىڭ قوللانغان تەدبىرىنى قوللايمەن 
data\F004_053.wav	ئۇ كۆپچىلىكنى تولۇق جاسارەتكە كېلىپ بۇ تاغدىن ئارتىلىپ ئۆتۈشكە رىغبەتلەندۈردى 
data\F004_054.wav	ياشلىق ناخشىسى مۇنەۋۋەر ئەدەبىي ئەسەردۇر 
data\F004_055.wav	ئۇنىڭ ھايات چېغىدىكى دوستلىرىمۇ كېلىپ تەزىيە يىغنىغا قاتناشتى 
data\F004_056.wav	ئۇ ئىككىسىنىڭ ئەپلىشىپ قالغانلىقى ھەقىقەتەنمۇ قانائەتلىنەرلىك ئاخىرلىشىش بولدى 
data\F004_057.wav	ئۇنىڭ ئايروپىلان كۈتكۈچىسى بولۇش تىلىكى ئاخىر ئەمەلگە ئاشتى 
data\F004_058.wav	بۇ تۆپىلىك مېۋە دەرىخى ئۆستۈرۈشكە مۇۋاپىق كېلىدۇ 
data\F004_059.wav	مەن ئاخىرى ئالىي مەكتەپكە ئۆتتۈم بۇ تامامەن ئوقۇتقۇچىمنىڭ كۆڭۈل قويۇپ تەربىيىلىشىدىن بولدى 
data\F004_061.wav	ئالقىش سادالىرى ئىچىدە ئۇ خۇدىنى يوقاتقاندەك بولدى 
data\F004_063.wav	كەلگۈسىگە نەزەر تاشلىساق ئىشەنچىمىز تولۇپ تاشىدۇ 
data\F004_064.wav	بۇ قېزىلما يادىكارلىق ئىنتايىن قىممەتلىك 
data\F004_065.wav	بۇ داڭلىق ياش ئارتىسنىڭ ئوغرى بولۇپ چىقىشى كىشىنى ھەيران قالدۇرىدۇ 
data\F004_066.wav	ئۇنىڭ پوچېركىسى ئىنتايىن تەكشى 
data\F004_067.wav	بىر تۈركۈم بىباھا ئەتىۋارلىق قۇشلار قۇتقۇزۇۋېلىندى 
data\F004_068.wav	ئۇ مۇزىكا ئەترىتىمىزنىڭ دىرىژورى 
data\F004_069.wav	ئالتۇن زەنجىر نۇرغۇنلىغان ئاياللارنىڭ زىننەت بۇيۇمى بولۇپ قالدى 
data\F004_070.wav	پارتىيە دۆلەت رەھبەرلىرى ھەيۋەتلىك تىيەنئەنمېن مۇنبىرىگە چىقتى 
data\F004_071.wav	بۇ قېتىمقى ئىمتىھان چىڭراق بولىدۇ ئىدىيەڭلەردە تەييارلىق بولسۇن 
data\F004_072.wav	ئۇ گۈرۈچتىكى ئۇششاق تاشلارنى كۆڭۈل قويۇپ تېرىپ چىقتى 
data\F004_073.wav	دېھقانلار ۋارقىراپ بالىلارنىڭ ئېتىزدىن قارا چېكەتكە تۇتۇشىنى توسماقتا 
data\F004_074.wav	ئۇ ئوتتۇز يىل ئىلگىرى ئۆزىنى ئوقۇتقان سۈن مۇئەللىمگە ھۆرمەت بىلەن چوڭقۇر تەزىم قىلدى 
data\F004_075.wav	دوختۇرلار ئەتراپىڭدا پەرۋانىدەك ئايلىنىپ يۈرۈپتۇ 
data\F004_076.wav	تاماقتىن بۇرۇن تېز ماڭسا قاندىكى ماي مىقتارى تۆۋەنلەيدۇ 
data\F005_001.wav	غۇلجا شەھىرىدىكى ئۈچ خۇسۇسىي ئىچىملىك زاۋۇتى پېچەتلەندى 
data\F005_002.wav	ئىلياس دەرس ۋاقتىدا مۇئەللىمنىڭ سۆزىگە دائىم قوشۇق سېلىپ تەرتىپنى بۇزىدۇ 
data\F005_003.wav	ئۇ تۇغما سەپرا مىجەز بولۇپ ھېچكىمنىڭ گېپىنى ئاڭلىمايدۇ 
data\F005_005.wav	قانچە كۆپ يازساقمۇ ئۇنىڭ ئون مىڭدىن بىرىنى تەسۋىرلەپ بولالمايمىز 
data\F005_006.wav	ئۇلار ئوتتۇرىسىدىكى دوستانە مۇناسىۋەت شۇنىڭدىن ئېتىبارەن بۇزۇلدى 
data\F005_007.wav	سۇ تېجەش تەدبىرلىرى ئارقىلىق ئىچكى يوشۇرۇن كۈچنى قېزىشقا بولىدۇ 
data\F005_008.wav	ئوبلاستىمىز يەرلىك زاپاس ئاشلىقنى مەركەزلەشتۈرۈپ باشقۇرىدۇ 
data\F005_009.wav	بۇ يېزا ئاقىۋەتتە چوڭ يىغىندا تەنقىدلىنىپ جەرىمانە تۆلىگەن 
data\F005_010.wav	مېيى كۆپ يېمەكلىكلەردىن ئىمكان بار پەرھىز تۇتۇش كېرەك 
data\F005_011.wav	كېلەركى ھەپتە ھاۋا تېمپراتۇرىسى نۆل گرادۇسقا چۈشىدۇ 
data\F005_012.wav	ئۇلارنىڭ گۈزەل كەلگۈسىگە تولۇپ تاشقان ئىشەنچسى بار 
data\F005_013.wav	رېستوران كىشىلەرنى ئۆزىگە ماگنىتتەك تارتماقتا 
data\F005_014.wav	ئۇلارغا پۇل بەرگەندىمۇ ھەرگىز پىخسىقلىق قىلمايدىكەن 
data\F006_001.wav	شوتىنى بۇزغان تانىسى قىزنى بۇزغان ئانىسى دەپ ئۇسسۇللىرىمىزنى بۇزۇۋاتقان ھازىرقى گۈپۈر گۈپۈرلەڭ ناخشا مۇزىكىلىرىمىزغا شۇنداق مۇزىكىلارنى ئىجاد قىلىۋاتقان كومپىزوتۇرلىرىمىزغا ئېچىنماي تۇرالمايمەن 
data\F006_002.wav	ئۇنىڭ ناتسىستلار ئىشغالىيىتىدىكى روۋنو رايونىدىكى قەھرىمانلىق ئىش ئىزلىرى ناھايىتى كۆپ بولۇپ نېمىسچىنى ناھايىتى راۋان سۆزلىگەنلىكتىن ئۇستىلىق بىلەن گېرمانىيە ئارمىيىسىنىڭ گېنىرالى بولۇۋالغانىدى 
data\F006_003.wav	مەھمۇدخان ئۆزىنىڭ دۆلەت چېگرىسىنى ۋىندخىيە تاغ تىزمىلىرىغىچە كېڭەيتكەن ئۇنىڭ شەرقىي تەرىپى بوندېلخاندغا غەرپ تەرىپى گۇجرات مۇسۇلمان پادىشاھلىقىغا تۇتاشقان 
data\F006_005.wav	ئوتتۇرىدا توشقان سىياقىدا نىقابلانغان ئۇزۇن قۇيرۇقلۇق بىر ئادەم ئۇسسۇل كالتىكىنى تۇتۇپ قىزقچىلىق قىلىۋاتقان ئۇنىڭ ئوڭ تەرىپىدە بىرى شىر بىرى ئۇزۇن قۇيرۇقلۇق ھايۋان سىياقىدا نىقابلانغان ئىككى ئادەم ئۇنىڭ بىر پۇتىغا ئېسىلىپ ئاسمان ئىلاھىدىن يامغۇر تىلەۋاتقان قىياپەتتە ئۇسسۇل ئويناۋاتقان ئىدى 
data\F006_006.wav	مۇشۇ توققۇزىنچى ئايدىن باشلاپ جۇڭگو ھىندىستان چېگرىسىدىكى ئامېرىكا ھاۋا ئارمىيىسىنىڭ ئون ئۈچىنچى ۋە ئون تۆتىنچى قىسىملىرىنى ئىشقا سېلىپ گومىنداڭنىڭ خۇنەن گۇاڭشىلاردىكى ئارمىيىسىنى نەنجىڭ تيەنجىن بېيپىڭلارغا توشۇشنى باشلىۋەتتى 
data\F006_007.wav	دۇنيا بوكسچىلار كېڭىشى يېقىندا بوكس پادىشاھى لېۋېسنىڭ يىگىرمە بىرىنچى ئىيۇن لوس ئانژېلىستا ئۇكرائىنا بوكس ماھىرى كىرىژچېنكو بىلەن مۇسابىقىلىشىدىغانلىقىنى جاكارلىدى 
data\F006_008.wav	تۈن نىسپبى بولغاندا ئەس يادى بىرنەۋرە ئىنىسىدا قالغان يېۋگېنې چاپاندىن بىرنى يېپىنچاقلاپ چىقىپ باقماقچى بولۇپ ئىشىكنىڭ يوچۇقىدىن كۆرۈنگەن كۈچلۈك يورۇقلۇقنى كۆرۈپ قاتتىق چۆچۈپ كەتتى 
data\F006_009.wav	پەيغەمبىرىمنىڭ زامانىسىدە بىر كۈنى پەيغەمبىرىم ساھابىلەرگە دەرس ئېيتىپ ئولتۇرسا جىبرىئىل ئەلەيھىسسالام كېلىپ بۈگۈن ئاش ۋاقتى بىلەن كۆپەيتىلگەن ئەرەبنىڭ جېنى قەبزە قىلىنىدۇ ۋاقىپ بولۇڭ دەپ خەۋەر يەتكۈزۈپتۇ 
data\F006_010.wav	ئاتام ھاياجانلانغان ھالدا ئۇنىڭدىكى بىر ئابزاسنى ئۈنلۈك ئوقۇدى سىلەر تەبىئەتنىڭ كىشىنى جەلپ قىلىدىغان ئۆزگىرىشچان ۋە چەكسىز مول بايلىقىنى تەرىپلىدىڭلار 
data\F006_011.wav	ئالمۇتا بېشكەك تاشكەنت سەمەرقەنت موسكۋا ئىستانبۇل قاھىرە پارىژ لوندونلاردا كانتورلىرىم سەككىز شەھەردە جايىم بار 
data\F006_012.wav	زىمىستان قىش پەسلىدە ئىتتىپاقداش ئارمىيىنىڭ ئەھۋالى ئىنتايىن قىيىن بولغان ئۇلارنى ئازابتىن قۇتۇلدۇرۇش ئۈچۈن فلورنىسى نىگىتنگال ۋە ئۇنىڭ سېستىرالىرى قىرىمدا خىزمەتكە كىرىشكەن 
